CALL,CALL,CALL,CALL,CALL,Strike,PUTS,PUTS,PUTS,PUTS,PUTS
OI,COI,volume,Percentage change,LTP,,LTP,Percentage change,volume,COI,OI
0.0,-0.1021796429696823,0.0,0.3728102069244247,0.24545582945934774,6200,0.3904752279438256,0.3162611731362891,0.0,-0.07663604118424594,0.0
0.0,-0.2543061633029964,0.0,0.3714561109963411,0.45859702364803123,6250,0.5259780794913527,0.49505476366811907,0.0,-0.535328043525499,0.0
0.0,-0.6433363111451066,0.0,0.27070006108914035,0.9021897273121136,6300,0.14206284233061228,0.19948759254944182,0.0,-0.27483988330708997,0.0
0.0,-0.5630085232192428,0.0,0.6010204392225929,0.2855972643489978,6350,0.8713725869740607,0.8737789625360897,0.0,-0.6298727989253337,0.0
0.0,-0.5341351585898363,0.0,0.8216996108094553,0.16860748276754822,6400,0.8936933967188276,0.10560998292174428,0.0,-0.39801550009164455,0.0
0.0,-0.6190115586479789,0.0,0.3530549371578988,0.15794955011088052,6450,0.15000421181500034,0.7603727513169001,0.0,-0.26960925864945695,0.0
0.0,-0.36533797862651773,0.0,0.5098196241441716,0.7941573194966935,6500,0.20206490806241184,0.9980956468899852,0.0,-0.07148401619054645,0.0
0.0,-0.5256034142220092,0.0,0.6195185774491986,0.9384818556374563,6550,0.8923569531536711,0.3489642295644395,0.0,-0.8282461856804075,0.0
0.0,-0.6418110629951159,0.0,0.31681502635499814,0.7220774290309827,6600,0.48973446014777433,0.02838531998563787,0.0,-0.5279150372671111,0.0
0.0,-0.875338435697302,0.0,0.9195141686106516,0.7958450544738798,6650,0.48740616651649127,0.7670542132729757,0.0,-0.1417058970849493,0.0
0.0,-0.8597033086910145,0.0,0.4888212599989804,0.010179635647940888,6700,0.6795152344921352,0.43490172153947015,0.0,-0.3048706762475343,0.0
0.0,-0.5951054203138809,0.0,0.7992277286511665,0.3093286161224479,6750,0.19520603644960965,0.9657626838961428,0.0,-0.9973565032095809,0.0
0.0,-0.8420122233768251,0.0,0.9425701490578776,0.5176290493533655,6800,0.8915977132881907,0.5949983054616758,0.0,-0.8473428403696184,0.0
0.0,-0.5280637615543152,0.0,0.6397287953170556,0.3421339386708451,6850,0.5446575365213286,0.3042282567286917,0.0,-0.14481796721624995,0.0
0.0,-0.5511419520043067,0.0,0.8158074750763689,0.27320143215251924,6900,0.402902807126048,0.6500134221478266,0.0,-0.21139156563345052,0.0
0.0,-0.4296814204903583,0.0,0.05637377328995352,0.20715981472293732,6950,0.6092737307616231,0.5559489250112469,0.0,-0.6075216957623586,0.0
0.0,-0.8204528174817153,0.0,0.09234677783722534,0.414122647519928,7000,0.5684509957506355,0.10391487806294808,0.0,-0.07285690666273781,0.0
0.0,-0.27477242700249116,0.0,0.8919137948290059,0.7566914657273738,7050,0.522532553104416,0.5276190995583854,0.0,-0.9805530963159469,0.0
0.0,-0.17175946729129632,0.0,0.23360948206895182,0.665157744422979,7100,0.8679613948539754,0.03735386176811528,0.0,-0.6154049966517111,0.0
0.0,-0.977925961603774,0.0,0.9096465325090753,0.27902811640523106,7150,0.5572919030600293,0.19212843901200083,0.0,-0.16027022902877408,0.0
0.0,-0.06657946089051359,0.0,0.14091151364267118,0.9636304561398981,7200,0.5869337643464118,0.5952506035843608,0.0,-0.6519673752885791,0.0
